#{"t_start": 1691064667.092127, "env_id": null}
r,l,t
0.0,6,28.004686
0.0,6,28.009013
0.0,6,28.016296
0.0,6,28.020825
0.0,6,28.027068
0.0,6,28.032673
0.0,6,28.039063
0.0,6,28.043399
-0.96875,5,28.04704
0.0,6,28.05289
0.0,6,28.056926
0.0,6,28.062279
0.0,6,28.066134
0.0,6,28.071263
0.0,6,28.075243
0.0,6,28.080284
0.0,6,28.084125
0.0,6,28.089203
0.0,6,28.0928
0.0,6,28.099227
0.0,6,28.103311
0.0,6,28.109066
0.0,6,28.11423
-0.96875,5,28.119253
0.0,6,28.124233
0.0,6,28.131712
0.0,6,28.135962
-0.96875,5,28.139611
0.0,6,28.147167
0.0,6,28.151432
0.0,6,28.157505
0.0,6,28.162011
0.0,6,28.168817
0.0,6,28.173317
0.0,6,28.179224
0.0,6,28.183135
0.0,6,28.188464
0.0,6,28.192466
0.0,6,28.197521
0.0,6,28.201441
0.0,6,28.206227
0.0,6,28.209947
0.0,6,28.216978
0.0,6,28.221817
0.0,6,28.228616
0.0,6,28.234737
0.0,6,28.241188
0.0,6,28.245683
0.0,6,28.253411
0.0,6,28.258588
-0.96875,5,28.264552
0.0,6,28.270075
0.0,6,28.276228
0.0,6,28.281336
0.0,6,28.288365
0.0,6,28.293284
0.0,6,28.299208
0.0,6,28.303485
0.0,6,28.309076
0.0,6,28.312993
0.0,6,28.31847
0.0,6,28.322389
0.0,6,28.327782
0.0,6,28.331362
0.0,6,28.336657
0.0,6,28.340708
0.0,6,28.345787
0.0,6,28.350881
0.0,6,28.357014
0.0,6,28.361744
0.0,6,28.368693
0.0,6,28.37282
0.0,6,28.37916
0.0,6,28.384762
0.0,6,28.390888
0.0,6,28.395382
0.0,6,28.402632
0.0,6,28.406879
0.0,6,28.412886
0.0,6,28.4177
0.0,6,28.423736
0.0,6,28.428744
0.0,6,28.434454
0.0,6,28.438419
0.0,6,28.443819
0.0,6,28.447647
0.0,6,28.452754
0.0,6,28.456667
0.0,6,28.461632
0.0,6,28.465549
0.0,6,28.471934
0.0,6,28.475806
0.0,6,28.481572
0.0,6,28.486952
0.0,6,28.492877
0.0,6,28.496993
0.0,6,28.503846
0.0,6,28.508314
0.0,6,28.514547
0.0,6,28.51998
0.0,6,28.525879
0.0,6,28.53064
0.0,6,28.537753
-0.96875,5,28.541415
0.0,6,28.546243
0.0,6,28.552043
0.0,6,28.556045
0.0,6,28.561344
0.0,6,28.5652
0.0,6,28.570474
0.0,6,28.573985
0.0,6,28.578768
0.0,6,28.582661
0.0,6,28.588245
0.0,6,28.592588
0.0,6,28.597663
0.0,6,28.602414
0.0,6,28.607844
0.0,6,28.611832
0.0,6,28.617319
0.0,6,28.622255
0.0,6,28.628299
0.0,6,28.632668
0.0,6,28.639794
0.0,6,28.643951
0.0,6,28.650565
0.0,6,28.655751
0.0,6,28.661267
-0.96875,5,28.66543
0.0,6,28.671524
0.0,6,28.677197
0.0,6,28.683446
0.0,6,28.687438
0.0,6,28.693072
0.0,6,28.697009
0.0,6,28.702079
0.0,6,28.705905
0.0,6,28.711091
0.0,6,28.714723
0.0,6,28.720065
0.0,6,28.725281
0.0,6,28.731177
0.0,6,28.735249
0.0,6,28.742071
0.0,6,28.74631
0.0,6,28.752707
0.0,6,28.758277
0.0,6,28.764586
0.0,6,28.768813
0.0,6,28.775825
0.0,6,28.780054
0.0,6,28.786431
0.0,6,28.791754
0.0,6,28.797802
0.0,6,28.802366
0.0,6,28.807903
0.0,6,28.811857
0.0,6,28.817027
0.0,6,28.820754
0.0,6,28.825809
0.0,6,28.829487
0.0,6,28.835452
0.0,6,28.839134
0.0,6,28.84413
0.0,6,28.847757
0.0,6,28.852945
0.0,6,28.857934
0.0,6,28.863281
0.0,6,28.867502
0.0,6,28.874119
0.0,6,28.878191
0.0,6,28.883851
0.0,6,28.887909
0.0,6,28.894837
0.0,6,28.899178
0.0,6,28.905501
0.0,6,28.910668
0.0,6,28.916992
0.0,6,28.921534
0.0,6,28.928558
0.0,6,28.93334
0.0,6,28.939211
0.0,6,28.943337
0.0,6,28.948771
0.0,6,28.952606
-0.96875,5,28.955935
0.0,6,28.960869
0.0,6,28.964479
0.0,6,28.969404
0.0,6,28.973028
0.0,6,28.977874
0.0,6,28.981388
0.0,6,28.986324
0.0,6,28.991554
0.0,6,28.997099
0.0,6,29.001035
0.0,6,29.00796
0.0,6,29.028038
0.0,6,29.034242
0.0,6,29.039055
0.0,6,29.046383
0.0,6,29.050787
0.0,6,29.057261
0.0,6,29.061417
0.0,6,29.068811
0.0,6,29.073634
0.0,6,29.079528
0.0,6,29.083705
0.0,6,29.089037
0.0,6,29.093199
0.0,6,29.098374
0.0,6,29.102289
0.0,6,29.107446
0.0,6,29.11209
0.0,6,29.118151
0.0,6,29.122482
0.0,6,29.128973
-0.96875,5,29.132894
0.0,6,29.139019
0.0,6,29.143248
0.0,6,29.150059
0.0,6,29.154927
0.0,6,29.161737
0.0,6,29.166432
0.0,6,29.172603
0.0,6,29.177626
0.0,6,29.183964
-0.96875,5,29.188036
0.0,6,29.192517
0.0,6,29.198393
0.0,6,29.202905
0.0,6,29.209699
0.0,6,29.214979
0.0,6,29.257935
0.0,6,29.263394
0.0,6,29.269948
0.0,6,29.274635
0.0,6,29.282268
0.0,6,29.286724
0.0,6,29.295167
0.0,6,29.301378
0.0,6,29.308691
0.0,6,29.317081
0.0,6,29.325852
0.0,6,29.33145
0.0,6,29.340968
0.0,6,29.346257
-0.96875,5,29.352039
0.0,6,29.356449
0.0,6,29.364333
0.0,6,29.368776
0.0,6,29.375652
0.0,6,29.381625
0.0,6,29.388582
0.0,6,29.393225
0.0,6,29.400681
0.0,6,29.405512
0.0,6,29.412121
0.0,6,29.417518
0.0,6,29.424398
0.0,6,29.430258
0.0,6,29.436738
0.0,6,29.441311
0.0,6,29.446916
0.0,6,29.451021
0.0,6,29.45709
0.0,6,29.461309
0.0,6,29.466784
0.0,6,29.470635
0.0,6,29.476163
0.0,6,29.480095
0.0,6,29.485308
0.0,6,29.489161
0.0,6,29.495449
0.0,6,29.500135
0.0,6,29.506657
0.0,6,29.511577
0.0,6,29.518239
0.0,6,29.523445
0.0,6,29.530999
0.0,6,29.53535
0.0,6,29.541264
0.0,6,29.547307
0.0,6,29.553124
0.0,6,29.55766
-0.96875,5,29.56183
0.0,6,29.570736
0.0,6,29.57575
0.0,6,29.58203
0.0,6,29.586351
0.0,6,29.593158
0.0,6,29.59891
0.0,6,29.606634
0.0,6,29.611517
0.0,6,29.619622
0.0,6,29.625197
0.0,6,29.632818
-0.96875,5,29.638878
0.0,6,29.646082
0.0,6,29.651544
0.0,6,29.660505
-0.96875,5,29.666503
0.0,6,29.671146
0.0,6,29.677957
0.0,6,29.684178
-0.96875,5,29.690332
0.0,6,29.695058
0.0,6,29.700884
0.0,6,29.705128
0.0,6,29.710817
0.0,6,29.714763
0.0,6,29.719961
0.0,6,29.723946
0.0,6,29.729199
0.0,6,29.734052
0.0,6,29.740597
0.0,6,29.745555
0.0,6,29.752423
0.0,6,29.757146
0.0,6,29.764331
0.0,6,29.771014
0.0,6,29.778937
0.0,6,29.783745
-0.96875,5,29.787544
0.0,6,29.794019
0.0,6,29.79909
0.0,6,29.805608
0.0,6,29.811489
0.0,6,29.817476
0.0,6,29.821777
0.0,6,29.829967
0.0,6,29.835095
0.0,6,29.842438
0.0,6,29.848213
0.0,6,29.856101
0.0,6,29.861317
0.0,6,29.868006
0.0,6,29.872495
-0.96875,5,29.878284
0.0,6,29.883453
0.0,6,29.889802
0.0,6,29.894462
0.0,6,29.902536
0.0,6,29.907647
0.0,6,29.914039
0.0,6,29.920255
0.0,6,29.926967
0.0,6,29.931545
0.0,6,29.940283
0.0,6,29.949342
0.0,6,29.958132
0.0,6,29.963366
-0.9375,4,29.967485
0.0,6,29.974279
0.0,6,29.978825
0.0,6,29.985345
0.0,6,29.989635
0.0,6,29.995393
0.0,6,29.999499
0.0,6,30.004944
0.0,6,30.008807
0.0,6,30.014463
-0.96875,5,30.019066
0.0,6,30.023351
0.0,6,30.029499
0.0,6,30.035637
0.0,6,30.05866
0.0,6,30.063167
0.0,6,30.070602
0.0,6,30.075589
0.0,6,30.082005
0.0,6,30.087463
0.0,6,30.0937
0.0,6,30.098173
0.0,6,30.104255
0.0,6,30.108516
0.0,6,30.114255
0.0,6,30.118327
0.0,6,30.123541
0.0,6,30.127321
0.0,6,30.132783
0.0,6,30.138107
0.0,6,30.144135
0.0,6,30.148448
0.0,6,30.155922
0.0,6,30.160207
0.0,6,30.166744
0.0,6,30.171637
0.0,6,30.17762
0.0,6,30.182114
0.0,6,30.189421
0.0,6,30.193957
0.0,6,30.199925
0.0,6,30.205492
0.0,6,30.211621
0.0,6,30.215598
0.0,6,30.221364
0.0,6,30.225891
0.0,6,30.23206
0.0,6,30.236746
0.0,6,30.243041
0.0,6,30.247866
0.0,6,30.254633
0.0,6,30.258949
0.0,6,30.266122
0.0,6,30.270773
0.0,6,30.276742
0.0,6,30.281007
0.0,6,30.288084
0.0,6,30.292983
-0.96875,5,30.298476
0.0,6,30.303904
0.0,6,30.309967
0.0,6,30.314612
-0.96875,5,30.319691
0.0,6,30.326491
0.0,6,30.332911
0.0,6,30.339688
0.0,6,30.344057
0.0,6,30.349899
0.0,6,30.354225
0.0,6,30.360258
0.0,6,30.364913
0.0,6,30.37103
0.0,6,30.375408
0.0,6,30.381258
0.0,6,30.386618
0.0,6,30.392557
0.0,6,30.396812
0.0,6,30.403936
0.0,6,30.408451
0.0,6,30.414531
0.0,6,30.420136
0.0,6,30.426173
0.0,6,30.430802
0.0,6,30.438697
0.0,6,30.443094
-0.96875,5,30.449357
0.0,6,30.4542
0.0,6,30.460213
-0.96875,5,30.464147
0.0,6,30.469714
0.0,6,30.4759
0.0,6,30.480245
0.0,6,30.486034
0.0,6,30.490298
-0.96875,5,30.495301
0.0,6,30.499284
0.0,6,30.504462
0.0,6,30.508263
0.0,6,30.513115
0.0,6,30.517696
0.0,6,30.523415
0.0,6,30.527847
0.0,6,30.53355
0.0,6,30.53985
0.0,6,30.545781
0.0,6,30.551104
0.0,6,30.55713
0.0,6,30.561415
0.0,6,30.568329
0.0,6,30.57272
-0.96875,5,30.57648
0.0,6,30.582613
0.0,6,30.588138
0.0,6,30.594275
0.0,6,30.59878
0.0,6,30.604624
0.0,6,30.608672
0.0,6,30.613752
0.0,6,30.617559
0.0,6,30.62325
0.0,6,30.627208
0.0,6,30.632847
0.0,6,30.638549
0.0,6,30.644079
0.0,6,30.648659
0.0,6,30.655568
0.0,6,30.659848
0.0,6,30.665873
0.0,6,30.67153
0.0,6,30.677578
0.0,6,30.68212
0.0,6,30.689423
0.0,6,30.693988
0.0,6,30.700355
0.0,6,30.705389
0.0,6,30.71159
0.0,6,30.71616
0.0,6,30.721965
0.0,6,30.726292
0.0,6,30.732036
0.0,6,30.736447
0.0,6,30.741981
0.0,6,30.745923
0.0,6,30.752513
0.0,6,30.756783
0.0,6,30.762759
0.0,6,30.766772
-0.96875,5,30.773182
0.0,6,30.777425
0.0,6,30.783482
0.0,6,30.789146
0.0,6,30.795483
0.0,6,30.799645
0.0,6,30.806808
0.0,6,30.811273
0.0,6,30.817459
0.0,6,30.822904
0.0,6,30.829273
0.0,6,30.833386
0.0,6,30.840892
0.0,6,30.845625
0.0,6,30.852064
0.0,6,30.85616
0.0,6,30.862241
0.0,6,30.867105
0.0,6,30.873555
0.0,6,30.878175
0.0,6,30.883976
0.0,6,30.888045
0.0,6,30.89369
0.0,6,30.897699
0.0,6,30.904189
0.0,6,30.908568
0.0,6,30.914531
0.0,6,30.919016
0.0,6,30.926143
0.0,6,30.930717
0.0,6,30.937909
0.0,6,30.942812
-0.96875,5,30.94717
0.0,6,30.954471
0.0,6,30.959381
0.0,6,30.965732
0.0,6,30.970632
0.0,6,30.976596
0.0,6,30.981062
0.0,6,30.988138
0.0,6,30.992439
-0.96875,5,30.997976
0.0,6,31.002391
0.0,6,31.008097
0.0,6,31.012104
0.0,6,31.017716
0.0,6,31.023211
0.0,6,31.029733
0.0,6,31.034204
0.0,6,31.041734
0.0,6,31.046653
0.0,6,31.053677
0.0,6,31.058701
-0.96875,5,31.06249
0.0,6,31.069244
0.0,6,31.073746
0.0,6,31.101898
0.0,6,31.106707
0.0,6,31.112655
0.0,6,31.116876
0.0,6,31.122599
0.0,6,31.12693
0.0,6,31.133048
0.0,6,31.137301
0.0,6,31.14287
0.0,6,31.146735
0.0,6,31.152668
0.0,6,31.158097
0.0,6,31.164003
0.0,6,31.168997
0.0,6,31.174961
0.0,6,31.179232
0.0,6,31.186594
0.0,6,31.190833
0.0,6,31.197134
0.0,6,31.201583
0.0,6,31.208674
0.0,6,31.213266
0.0,6,31.22023
0.0,6,31.225157
0.0,6,31.231454
0.0,6,31.235787
0.0,6,31.241681
0.0,6,31.245832
0.0,6,31.251138
0.0,6,31.25513
0.0,6,31.260921
0.0,6,31.265343
0.0,6,31.27182
0.0,6,31.275967
0.0,6,31.283304
0.0,6,31.287633
0.0,6,31.293902
0.0,6,31.299792
0.0,6,31.306245
0.0,6,31.311164
0.0,6,31.31846
0.0,6,31.322953
0.0,6,31.330644
0.0,6,31.33536
0.0,6,31.341196
0.0,6,31.346927
0.0,6,31.353271
0.0,6,31.357868
0.0,6,31.363844
0.0,6,31.368569
0.0,6,31.374677
0.0,6,31.379043
0.0,6,31.384866
0.0,6,31.38904
0.0,6,31.394585
0.0,6,31.398471
0.0,6,31.404864
0.0,6,31.409111
0.0,6,31.415201
0.0,6,31.41949
0.0,6,31.426973
0.0,6,31.431415
0.0,6,31.438694
0.0,6,31.443271
0.0,6,31.449782
0.0,6,31.455767
0.0,6,31.462024
0.0,6,31.466878
0.0,6,31.473503
0.0,6,31.477954
0.0,6,31.484838
0.0,6,31.489229
0.0,6,31.494856
0.0,6,31.499258
0.0,6,31.505405
0.0,6,31.509464
0.0,6,31.515209
0.0,6,31.519184
0.0,6,31.524531
0.0,6,31.528611
0.0,6,31.534319
0.0,6,31.540121
0.0,6,31.546017
0.0,6,31.550913
0.0,6,31.556979
0.0,6,31.560975
0.0,6,31.567966
0.0,6,31.572657
0.0,6,31.578617
0.0,6,31.582958
0.0,6,31.590346
0.0,6,31.594796
0.0,6,31.600784
0.0,6,31.606359
0.0,6,31.612733
0.0,6,31.616918
0.0,6,31.622706
0.0,6,31.626881
0.0,6,31.63283
0.0,6,31.637109
0.0,6,31.642774
0.0,6,31.647109
0.0,6,31.653461
0.0,6,31.657585
0.0,6,31.664676
0.0,6,31.668942
0.0,6,31.674648
0.0,6,31.68027
0.0,6,31.6867
0.0,6,31.691142
0.0,6,31.699113
0.0,6,31.703619
0.0,6,31.709322
0.0,6,31.71514
0.0,6,31.721417
0.0,6,31.725739
0.0,6,31.733284
0.0,6,31.737776
0.0,6,31.744048
0.0,6,31.748425
0.0,6,31.754482
0.0,6,31.758808
0.0,6,31.765002
0.0,6,31.769669
0.0,6,31.77556
0.0,6,31.779968
0.0,6,31.786942
0.0,6,31.791344
0.0,6,31.797593
0.0,6,31.802033
0.0,6,31.80903
0.0,6,31.813801
0.0,6,31.820839
0.0,6,31.825337
0.0,6,31.831433
0.0,6,31.836214
0.0,6,31.843491
0.0,6,31.848034
0.0,6,31.855968
0.0,6,31.860341
0.0,6,31.866766
0.0,6,31.871344
0.0,6,31.877366
0.0,6,31.881658
0.0,6,31.887263
0.0,6,31.891336
0.0,6,31.896787
0.0,6,31.900664
0.0,6,31.905794
0.0,6,31.909496
0.0,6,31.914441
0.0,6,31.918305
0.0,6,31.924725
0.0,6,31.929007
0.0,6,31.935062
0.0,6,31.941252
0.0,6,31.947412
0.0,6,31.952353
0.0,6,31.959204
0.0,6,31.963891
0.0,6,31.971561
0.0,6,31.976349
0.0,6,31.98302
0.0,6,31.988849
0.0,6,31.995187
0.0,6,31.999785
0.0,6,32.007208
0.0,6,32.011504
0.0,6,32.017885
-0.96875,5,32.023082
0.0,6,32.029307
0.0,6,32.033951
0.0,6,32.04135
0.0,6,32.045556
0.0,6,32.051765
0.0,6,32.058236
0.0,6,32.064355
0.0,6,32.069838
0.0,6,32.075834
0.0,6,32.080256
0.0,6,32.087371
0.0,6,32.091624
0.0,6,32.099236
0.0,6,32.103576
0.0,6,32.10982
0.0,6,32.114616
0.0,6,32.13916
0.0,6,32.143516
0.0,6,32.149514
0.0,6,32.153875
0.0,6,32.159778
0.0,6,32.164115
0.0,6,32.170474
0.0,6,32.174561
0.0,6,32.181819
0.0,6,32.186095
0.0,6,32.191662
0.0,6,32.197236
0.0,6,32.203885
0.0,6,32.208202
0.0,6,32.216092
0.0,6,32.220517
0.0,6,32.226617
0.0,6,32.233092
0.0,6,32.23951
0.0,6,32.243871
0.0,6,32.251763
0.0,6,32.256666
0.0,6,32.262766
0.0,6,32.267296
0.0,6,32.27398
0.0,6,32.278611
0.0,6,32.28475
0.0,6,32.290438
0.0,6,32.296809
0.0,6,32.301166
0.0,6,32.30855
0.0,6,32.313244
0.0,6,32.320018
0.0,6,32.3255
0.0,6,32.331725
0.0,6,32.336235
0.0,6,32.343587
0.0,6,32.348477
0.0,6,32.355515
0.0,6,32.360175
0.0,6,32.366582
0.0,6,32.37127
0.0,6,32.377058
0.0,6,32.381323
0.0,6,32.387206
0.0,6,32.391384
0.0,6,32.39695
0.0,6,32.401072
0.0,6,32.406508
0.0,6,32.410225
0.0,6,32.415325
0.0,6,32.419152
0.0,6,32.425859
0.0,6,32.430182
0.0,6,32.43603
0.0,6,32.441721
0.0,6,32.448188
0.0,6,32.452765
0.0,6,32.460639
0.0,6,32.46514
0.0,6,32.472113
0.0,6,32.476476
0.0,6,32.482389
0.0,6,32.487812
0.0,6,32.493699
0.0,6,32.498319
0.0,6,32.504268
0.0,6,32.508758
0.0,6,32.514782
0.0,6,32.518879
0.0,6,32.524107
0.0,6,32.528031
0.0,6,32.533602
0.0,6,32.538347
0.0,6,32.544554
0.0,6,32.549272
0.0,6,32.556432
0.0,6,32.561024
0.0,6,32.566714
0.0,6,32.571802
0.0,6,32.577895
0.0,6,32.582409
0.0,6,32.589636
0.0,6,32.593819
0.0,6,32.599845
0.0,6,32.604453
0.0,6,32.611723
0.0,6,32.616359
0.0,6,32.622331
0.0,6,32.626493
0.0,6,32.632659
0.0,6,32.636775
0.0,6,32.642381
0.0,6,32.646574
0.0,6,32.652626
0.0,6,32.656841
0.0,6,32.662916
0.0,6,32.667151
0.0,6,32.67426
0.0,6,32.678755
0.0,6,32.684972
0.0,6,32.691196
0.0,6,32.697907
0.0,6,32.702386
0.0,6,32.709861
0.0,6,32.714774
0.0,6,32.721386
0.0,6,32.726536
0.0,6,32.732922
0.0,6,32.737475
0.0,6,32.744549
0.0,6,32.749271
0.0,6,32.755419
0.0,6,32.759572
0.0,6,32.765204
0.0,6,32.769842
0.0,6,32.775697
0.0,6,32.779824
0.0,6,32.785593
0.0,6,32.789873
0.0,6,32.795359
0.0,6,32.79902
0.0,6,32.804576
0.0,6,32.809282
0.0,6,32.815263
0.0,6,32.819196
0.0,6,32.826583
0.0,6,32.831099
0.0,6,32.837841
0.0,6,32.843256
0.0,6,32.849092
0.0,6,32.853645
0.0,6,32.861161
0.0,6,32.865647
0.0,6,32.872512
0.0,6,32.87666
0.0,6,32.882729
0.0,6,32.888312
0.0,6,32.894238
0.0,6,32.898827
0.0,6,32.905055
0.0,6,32.909098
0.0,6,32.914862
0.0,6,32.918817
0.0,6,32.923954
0.0,6,32.927736
0.0,6,32.932617
0.0,6,32.93687
0.0,6,32.943226
0.0,6,32.947453
0.0,6,32.953636
0.0,6,32.959083
0.0,6,32.964978
0.0,6,32.970099
0.0,6,32.976164
0.0,6,32.980371
0.0,6,32.987606
0.0,6,32.991918
0.0,6,32.998257
0.0,6,33.002483
0.0,6,33.009981
0.0,6,33.014177
0.0,6,33.019905
0.0,6,33.024252
0.0,6,33.029839
0.0,6,33.033584
0.0,6,33.039262
0.0,6,33.043199
0.0,6,33.049164
0.0,6,33.053716
0.0,6,33.059558
0.0,6,33.064037
0.0,6,33.071274
0.0,6,33.075521
0.0,6,33.082116
0.0,6,33.087206
0.0,6,33.093507
0.0,6,33.098743
0.0,6,33.106007
0.0,6,33.110505
0.0,6,33.118581
0.0,6,33.123203
0.0,6,33.12941
0.0,6,33.135433
0.0,6,33.142063
0.0,6,33.146371
0.0,6,33.172376
0.0,6,33.177011
0.0,6,33.183568
0.0,6,33.18832
0.0,6,33.195472
0.0,6,33.200179
0.0,6,33.207058
0.0,6,33.212051
0.0,6,33.218528
0.0,6,33.224202
0.0,6,33.23087
0.0,6,33.235499
0.0,6,33.242858
0.0,6,33.247263
0.0,6,33.253732
0.0,6,33.259415
0.0,6,33.265515
0.0,6,33.270134
0.0,6,33.276349
0.0,6,33.280745
0.0,6,33.286721
0.0,6,33.290835
0.0,6,33.296737
0.0,6,33.300804
0.0,6,33.307179
0.0,6,33.311478
0.0,6,33.317733
0.0,6,33.322121
0.0,6,33.329114
0.0,6,33.333643
0.0,6,33.341392
0.0,6,33.346073
0.0,6,33.352066
0.0,6,33.357252
0.0,6,33.363072
0.0,6,33.367305
0.0,6,33.37469
0.0,6,33.379239
0.0,6,33.385835
0.0,6,33.390309
0.0,6,33.396027
0.0,6,33.400088
0.0,6,33.405456
0.0,6,33.409131
0.0,6,33.414202
0.0,6,33.41778
0.0,6,33.422939
0.0,6,33.426463
0.0,6,33.431394
0.0,6,33.435185
0.0,6,33.441552
0.0,6,33.445512
0.0,6,33.451086
0.0,6,33.455863
0.0,6,33.462408
0.0,6,33.46672
0.0,6,33.473508
0.0,6,33.477883
0.0,6,33.484006
0.0,6,33.489278
0.0,6,33.494984
0.0,6,33.499381
0.0,6,33.505489
0.0,6,33.510763
0.0,6,33.517303
0.0,6,33.521841
0.0,6,33.527905
0.0,6,33.53201
0.0,6,33.537253
0.0,6,33.541162
0.0,6,33.546715
0.0,6,33.550595
0.0,6,33.556324
0.0,6,33.561372
0.0,6,33.56696
0.0,6,33.57128
0.0,6,33.578055
0.0,6,33.581895
0.0,6,33.587707
0.0,6,33.59322
0.0,6,33.59886
0.0,6,33.603466
0.0,6,33.609672
0.0,6,33.615831
0.0,6,33.622139
0.0,6,33.627142
0.0,6,33.633975
0.0,6,33.638707
0.0,6,33.644464
0.0,6,33.648624
0.0,6,33.654037
0.0,6,33.658258
0.0,6,33.663707
0.0,6,33.667696
0.0,6,33.67406
0.0,6,33.678233
0.0,6,33.684129
0.0,6,33.688475
0.0,6,33.694906
0.0,6,33.699374
0.0,6,33.705577
0.0,6,33.710047
0.0,6,33.717142
0.0,6,33.721538
0.0,6,33.728391
0.0,6,33.732966
0.0,6,33.739644
0.0,6,33.74518
0.0,6,33.751594
0.0,6,33.756085
0.0,6,33.762942
0.0,6,33.767028
0.0,6,33.772983
0.0,6,33.778588
0.0,6,33.784655
0.0,6,33.789221
0.0,6,33.795293
0.0,6,33.799641
0.0,6,33.805132
0.0,6,33.809094
0.0,6,33.814319
0.0,6,33.817942
0.0,6,33.822671
0.0,6,33.827344
0.0,6,33.833035
0.0,6,33.837869
0.0,6,33.844564
0.0,6,33.8494
0.0,6,33.855466
0.0,6,33.860443
0.0,6,33.866466
0.0,6,33.871109
0.0,6,33.878803
0.0,6,33.883746
0.0,6,33.890303
0.0,6,33.8954
0.0,6,33.902428
0.0,6,33.907092
0.0,6,33.913012
0.0,6,33.9168
0.0,6,33.922329
0.0,6,33.926453
0.0,6,33.931782
0.0,6,33.935686
0.0,6,33.941127
0.0,6,33.946347
0.0,6,33.952411
0.0,6,33.956556
0.0,6,33.963326
0.0,6,33.967478
0.0,6,33.973707
0.0,6,33.979918
0.0,6,33.98653
0.0,6,33.991142
0.0,6,33.998532
0.0,6,34.003204
0.0,6,34.009552
0.0,6,34.015408
0.0,6,34.021659
0.0,6,34.026121
0.0,6,34.031886
0.0,6,34.036085
0.0,6,34.041803
0.0,6,34.045845
0.0,6,34.05123
0.0,6,34.055897
0.0,6,34.061462
0.0,6,34.06528
0.0,6,34.070605
0.0,6,34.075328
0.0,6,34.081332
0.0,6,34.085407
0.0,6,34.092562
0.0,6,34.096714
0.0,6,34.10258
0.0,6,34.108526
0.0,6,34.114912
0.0,6,34.119948
0.0,6,34.127524
0.0,6,34.131903
0.0,6,34.139903
0.0,6,34.144777
0.0,6,34.15116
0.0,6,34.15716
0.0,6,34.164636
0.0,6,34.169371
0.0,6,34.175698
0.0,6,34.180489
0.0,6,34.187102
0.0,6,34.211207
0.0,6,34.219585
0.0,6,34.224699
0.0,6,34.232636
0.0,6,34.237923
0.0,6,34.245133
0.0,6,34.25012
0.0,6,34.256504
0.0,6,34.261045
0.0,6,34.26839
0.0,6,34.272634
0.0,6,34.279727
0.0,6,34.283991
0.0,6,34.290175
0.0,6,34.29448
0.0,6,34.300237
0.0,6,34.304231
0.0,6,34.309743
0.0,6,34.313873
0.0,6,34.319067
0.0,6,34.322618
0.0,6,34.328518
0.0,6,34.333698
0.0,6,34.339906
0.0,6,34.34429
0.0,6,34.351852
0.0,6,34.356749
0.0,6,34.363968
0.0,6,34.368383
0.0,6,34.374858
0.0,6,34.379651
0.0,6,34.385767
0.0,6,34.390224
0.0,6,34.39777
0.0,6,34.401997
0.0,6,34.408178
0.0,6,34.412767
0.0,6,34.418503
0.0,6,34.422512
0.0,6,34.42754
0.0,6,34.431341
0.0,6,34.437004
0.0,6,34.441386
0.0,6,34.446544
0.0,6,34.4504
0.0,6,34.456026
0.0,6,34.459722
0.0,6,34.466309
0.0,6,34.470504
0.0,6,34.477323
0.0,6,34.481888
0.0,6,34.487761
0.0,6,34.49228
0.0,6,34.499152
0.0,6,34.50357
0.0,6,34.509675
0.0,6,34.515393
0.0,6,34.521984
0.0,6,34.526284
0.0,6,34.533579
0.0,6,34.538374
0.0,6,34.544604
0.0,6,34.54887
0.0,6,34.554542
0.0,6,34.558724
0.0,6,34.564375
0.0,6,34.568205
0.0,6,34.573906
0.0,6,34.578801
0.0,6,34.584685
0.0,6,34.589607
0.0,6,34.596067
0.0,6,34.600193
0.0,6,34.607804
0.0,6,34.612579
0.0,6,34.61854
0.0,6,34.624459
0.0,6,34.630793
0.0,6,34.635419
0.0,6,34.643268
0.0,6,34.647862
0.0,6,34.654938
0.0,6,34.660702
0.0,6,34.666704
0.0,6,34.671189
0.0,6,34.678025
0.0,6,34.682592
0.0,6,34.688598
0.0,6,34.692825
0.0,6,34.698524
0.0,6,34.702457
0.0,6,34.707877
0.0,6,34.712887
0.0,6,34.71905
0.0,6,34.723821
0.0,6,34.730535
0.0,6,34.735961
0.0,6,34.742511
0.0,6,34.748163
0.0,6,34.754705
0.0,6,34.759318
0.0,6,34.766052
0.0,6,34.770331
0.0,6,34.777407
0.0,6,34.782359
0.0,6,34.788573
0.0,6,34.793064
0.0,6,34.799074
0.0,6,34.803344
0.0,6,34.808802
0.0,6,34.81264
0.0,6,34.818034
0.0,6,34.821846
0.0,6,34.82702
0.0,6,34.832098
0.0,6,34.838287
0.0,6,34.842688
0.0,6,34.849818
0.0,6,34.854227
0.0,6,34.860821
0.0,6,34.865467
0.0,6,34.87138
0.0,6,34.875934
0.0,6,34.883154
0.0,6,34.887726
0.0,6,34.89405
0.0,6,34.899583
0.0,6,34.905818
0.0,6,34.910325
0.0,6,34.916567
0.0,6,34.92065
0.0,6,34.926246
0.0,6,34.930393
0.0,6,34.936111
0.0,6,34.940529
0.0,6,34.94696
0.0,6,34.951135
0.0,6,34.957188
0.0,6,34.961311
0.0,6,34.968453
0.0,6,34.972787
0.0,6,34.979255
0.0,6,34.984665
0.0,6,34.990744
0.0,6,34.994649
0.0,6,35.001636
0.0,6,35.006094
0.0,6,35.01238
